,y_test,top1_digit,top1_prob,top2_digit,top2_prob
6283,6,6,0.9999998,4,1.0719148e-07
6284,4,4,0.99999136,8,6.9904277e-06
6285,3,3,0.9999991,5,8.419109e-07
6286,0,0,0.9999849,2,1.3365861e-05
6287,0,0,0.9999952,2,4.341664e-06
6288,0,0,0.9999967,2,2.5775682e-06
6289,3,3,0.99999684,5,3.0644578e-06
6290,3,3,0.9999998,5,9.611864e-08
6291,5,5,0.99999994,6,3.9731006e-08
6292,7,7,0.9999295,2,6.373783e-05
6293,0,0,0.99999815,2,1.5077114e-06
6294,6,6,0.9999911,4,6.414806e-06
6295,4,4,0.9999855,8,1.398494e-05
6296,8,8,0.99999994,5,2.7112323e-09
6297,8,8,0.99999994,5,5.8137284e-10
6298,6,6,0.9999898,5,9.697608e-06
6299,3,3,0.9999998,5,1.02674925e-07
6300,4,4,0.9999998,9,1.15303536e-07
6301,6,6,0.99999994,0,2.4962814e-08
6302,9,9,0.99999493,8,4.9782066e-06
6303,9,9,0.9999983,8,1.572372e-06
6304,8,8,0.9999998,5,5.1431133e-08
6305,2,2,0.99999803,8,1.918721e-06
6306,7,7,0.9997226,3,0.00024514436
6307,7,7,0.99995154,3,4.6146866e-05
6308,1,1,0.9999588,7,2.307227e-05
6309,0,0,0.99999946,2,2.8815722e-07
6310,1,1,0.9998121,8,0.000121753204
6311,2,2,0.9999997,8,1.8163213e-07
6312,3,3,0.99999994,8,2.4178735e-08
6313,4,4,0.9999998,8,1.2472626e-07
6314,5,5,0.99999994,6,2.075847e-08
6315,6,6,0.99999994,4,6.448877e-09
6316,7,7,0.9995071,2,0.00029884308
6317,8,8,0.99999434,2,5.659483e-06
6318,9,9,0.99999434,8,5.3213657e-06
6319,0,0,0.9999998,2,4.9805617e-08
6320,1,1,0.9999936,2,2.891508e-06
6321,2,2,0.99999994,3,8.294175e-10
6322,3,3,0.99999994,5,4.8845557e-08
6323,4,4,0.99999994,9,1.2259639e-08
6324,5,5,0.99999994,6,1.5027414e-08
6325,6,6,0.99999994,4,1.0315129e-08
6326,7,7,0.9999253,2,4.6820656e-05
6327,8,8,0.9999998,2,1.12950715e-07
6328,0,0,0.9999966,2,3.3295978e-06
6329,1,1,0.99999934,7,1.8159432e-07
6330,2,2,0.99999994,3,9.836397e-10
6331,3,3,0.9999997,5,2.145299e-07
6332,4,4,0.99999994,8,4.817418e-09
6333,5,5,0.99999994,3,1.927708e-08
6334,6,6,0.99999803,4,1.7925648e-06
6335,7,7,0.9999774,3,1.324725e-05
6336,8,8,0.9999998,2,6.2706725e-08
6337,2,2,0.9999997,3,1.5728459e-07
6338,1,1,0.99992114,7,2.6924268e-05
6339,7,7,0.9999389,3,2.6419944e-05
6340,2,2,0.9999998,3,7.1916794e-08
6341,5,5,0.99999994,3,9.2250135e-10
6342,0,0,0.9999985,6,9.680298e-07
6343,8,8,0.99999994,2,3.4344534e-08
6344,0,0,0.99995154,6,4.6909037e-05
6345,2,2,0.99999684,0,2.7489593e-06
6346,7,7,0.9996618,3,0.00019594016
6347,8,8,0.9999916,6,7.4474206e-06
6348,8,8,0.9999855,2,1.4446659e-05
6349,3,3,0.99999994,8,1.7514092e-08
6350,6,6,0.99999994,8,1.0091008e-08
6351,0,0,0.9999054,2,8.892511e-05
6352,2,2,0.99999994,0,2.8340038e-08
6353,7,7,0.9999996,9,2.1217171e-07
6354,6,6,0.99999994,5,6.167165e-10
6355,6,6,0.99999994,5,2.2582498e-08
6356,1,1,0.9999538,2,2.343938e-05
6357,2,2,0.99999994,8,1.3587873e-08
6358,8,8,0.9999996,2,3.5065105e-07
6359,8,8,0.99999386,2,6.016688e-06
6360,7,7,0.9999997,9,7.803204e-08
6361,7,7,0.99994785,2,3.2929398e-05
6362,4,4,0.99999803,7,1.7427486e-06
6363,7,7,0.9999977,9,1.5888481e-06
6364,7,7,0.99997836,3,1.4442189e-05
6365,3,3,0.99999994,5,3.52643e-08
6366,7,7,0.9999011,3,6.5176086e-05
6367,4,4,0.9999997,5,2.2566488e-07
6368,5,5,0.99999994,3,4.6720166e-09
6369,4,4,0.9999978,2,1.6425183e-06
6370,3,3,0.9999998,8,1.6307321e-07
6371,3,3,0.9999998,8,1.5338168e-07
6372,8,8,0.9999996,2,1.6454068e-07
6373,4,4,0.99999994,7,5.036927e-08
6374,1,1,0.999999,8,3.6878424e-07
6375,1,1,0.99998146,2,1.323171e-05
6376,9,9,0.9999847,4,1.0041019e-05
6377,7,7,0.99971914,9,0.00013939936
6378,4,4,0.99999994,2,1.3969524e-08
6379,3,3,0.9999997,8,2.3542049e-07
6380,7,7,0.9993931,9,0.0005540634
6381,3,3,0.9999997,5,1.15950925e-07
6382,3,3,0.99999994,5,1.2727837e-09
6383,0,0,0.99999815,2,1.645173e-06
6384,2,2,0.9999998,8,9.881047e-08
6385,5,5,0.9999998,3,1.736253e-07
6386,5,5,0.99999994,3,7.493481e-09
6387,6,6,0.99999994,4,2.607189e-08
6388,6,6,0.99999946,5,2.0025615e-07
6389,3,3,0.9999947,8,4.465917e-06
6390,5,5,0.99999946,8,4.7304195e-07
6391,2,2,0.99992186,0,5.9266687e-05
6392,5,5,0.9951125,8,0.0047338163
6393,9,9,0.9999611,4,3.3121614e-05
6394,9,9,0.99999744,3,1.2678782e-06
6395,8,8,0.9999979,2,1.6622492e-06
6396,4,4,0.99996763,8,2.6805996e-05
6397,1,1,0.99998647,8,4.353231e-06
6398,0,0,0.9999408,5,2.7672342e-05
6399,6,6,0.9999998,4,1.2350614e-07
6400,0,0,0.846794,4,0.14793377
6401,9,9,0.99994344,4,5.034763e-05
6402,6,6,0.9999992,4,3.7831188e-07
6403,8,8,0.9999998,6,7.2496746e-08
6404,8,8,0.9999996,2,3.2612658e-07
6405,5,5,0.99999994,6,2.5161048e-08
6406,6,6,0.99999994,5,6.637413e-09
6407,1,1,0.9999576,8,1.7275155e-05
6408,1,1,0.9999178,4,5.5745273e-05
6409,9,9,0.99995023,4,3.74068e-05
6410,8,8,0.99997514,2,2.21754e-05
6411,9,9,0.99995893,4,2.107569e-05
6412,2,2,0.99999994,0,2.2084846e-08
6413,3,3,0.99999994,5,1.6956568e-08
6414,5,5,0.99999994,3,4.3318284e-08
6415,5,5,0.99999994,3,1.8183094e-09
6416,9,9,0.9995515,5,0.0003148032
6417,4,4,0.9999439,8,3.359264e-05
6418,2,2,0.9995466,7,0.00045295208
6419,1,1,0.9999669,2,1.8567267e-05
6420,9,9,0.9999791,4,1.6712536e-05
6421,3,3,0.9999948,2,4.3179566e-06
6422,9,9,0.99995106,4,2.1836782e-05
6423,2,2,0.99999994,4,1.0198955e-09
6424,0,0,0.99954575,2,0.00044532627
6425,6,6,0.9999966,0,2.5501806e-06
6426,0,0,0.99985933,2,9.7804535e-05
6427,4,4,0.99999875,8,1.0099459e-06
6428,0,0,0.9999712,2,2.6700489e-05
6429,0,0,0.9999979,2,1.9687134e-06
6430,1,1,0.999968,2,3.0145646e-05
6431,2,2,0.99999994,8,1.12591145e-08
6432,3,3,0.9999997,9,1.3678759e-07
6433,4,4,0.9999997,2,2.7208546e-07
6434,7,7,0.99998397,1,1.1915982e-05
6435,8,8,0.99999994,2,2.7386967e-08
6436,9,9,0.9999997,8,2.148163e-07
6437,0,0,0.99999446,2,5.4122374e-06
6438,1,1,0.999978,2,2.0366104e-05
6439,2,2,0.99999994,8,1.1086038e-08
6440,3,3,0.9999998,5,1.0489689e-07
6441,7,7,0.99997145,4,2.2358536e-05
6442,8,8,0.99999994,2,1.0897857e-08
6443,9,9,0.99997336,8,2.4231038e-05
6444,0,0,0.99999887,2,6.111989e-07
6445,1,1,0.9999648,2,3.4482167e-05
6446,2,2,0.9999998,7,1.2417661e-07
6447,3,3,0.9999997,5,2.64756e-07
6448,4,4,0.99999994,1,1.844396e-08
6449,7,7,0.9999978,1,1.6251265e-06
6450,8,8,0.9999997,2,1.8996654e-07
6451,9,9,0.9999934,8,4.758501e-06
6452,7,7,0.99999124,4,7.645158e-06
6453,3,3,0.99994034,5,5.936672e-05
6454,0,0,0.9999978,2,1.7769768e-06
6455,3,3,0.9999961,5,3.8507696e-06
6456,1,1,0.9999811,2,1.7575227e-05
6457,8,8,0.99999994,2,7.374182e-09
6458,7,7,0.99994713,1,4.69129e-05
6459,6,6,0.9999991,4,3.813346e-07
6460,4,4,0.9999823,8,1.5844833e-05
6461,0,0,0.99999934,6,3.2363982e-07
6462,2,2,0.99999994,8,5.470471e-09
6463,6,6,0.999999,4,8.655151e-07
6464,8,8,0.9999998,2,1.02817985e-07
6465,3,3,0.99999255,5,7.4352783e-06
6466,2,2,0.99999994,7,6.6318826e-09
6467,8,8,0.99999994,2,2.6143397e-08
6468,1,1,0.9998942,2,9.886522e-05
6469,2,2,0.99999994,8,1.7052637e-08
6470,0,0,0.9999812,2,1.8012719e-05
6471,7,7,0.99980354,1,0.0001847907
6472,1,1,0.99999875,2,9.4007305e-07
6473,0,0,0.99999636,2,1.8567822e-06
6474,4,4,0.99999386,1,2.2561676e-06
6475,4,4,0.99999994,2,1.2347924e-08
6476,5,5,0.99999994,6,1.1028567e-08
6477,8,8,0.99999124,9,7.8387e-06
6478,0,0,0.9999916,2,7.3537517e-06
6479,6,6,0.99997693,5,2.170507e-05
6480,2,2,0.9999992,1,2.8141326e-07
6481,3,3,0.99999875,5,1.1422989e-06
6482,1,1,0.99999744,2,1.4391463e-06
6483,5,5,0.99999994,9,2.7182136e-08
6484,1,1,0.99995583,2,4.185908e-05
6485,8,8,0.9999946,2,5.2821815e-06
6486,5,5,0.99999994,9,5.5237446e-09
6487,9,9,0.9999781,8,2.0607864e-05
6488,4,4,0.9999996,1,1.3606082e-07
6489,0,0,0.9999873,2,1.14333925e-05
6490,7,7,0.99999946,1,1.8289523e-07
6491,5,5,0.99999994,9,2.1070573e-08
6492,8,8,0.99999946,2,4.1563192e-07
6493,8,8,0.9999998,2,1.7236157e-07
6494,3,3,0.99998397,5,1.600896e-05
6495,8,8,0.9997692,9,0.0001968239
6496,9,9,0.9999953,8,3.972298e-06
6497,2,2,0.99999994,8,4.0533337e-08
6498,6,6,0.99999803,5,1.8658684e-06
6499,2,2,0.9999979,8,1.2032219e-06
6500,5,5,0.9999998,8,9.801796e-08
6501,3,3,0.9999992,5,6.575194e-07
6502,1,1,0.99997336,2,2.4506287e-05
6503,7,7,0.9999953,1,2.802612e-06
6504,3,3,0.99999994,5,2.0401705e-08
6505,9,9,0.86792976,0,0.11927833
6506,1,1,0.9998897,2,0.00010191071
6507,9,9,0.99990016,8,9.622807e-05
6508,9,9,0.99999696,4,2.4509611e-06
6509,6,6,0.9999998,5,1.40699e-07
6510,0,0,0.9999102,2,8.960504e-05
6511,3,3,0.99963003,5,0.00037003827
6512,9,9,0.9995745,8,0.00038035063
6513,2,2,0.99999994,3,4.234776e-08
6514,8,8,0.99999934,2,5.775928e-07
6515,1,1,0.9999756,2,2.3596845e-05
6516,4,4,0.9999983,8,1.6316419e-06
6517,3,3,0.9929874,5,0.007000438
6518,5,5,0.9999986,9,1.3070442e-06
6519,2,2,0.99999994,8,4.700225e-09
6520,9,9,0.9999873,8,1.0996057e-05
6521,2,2,0.9999996,8,1.9541066e-07
6522,5,5,0.9999909,8,8.172805e-06
6523,8,8,0.99998003,9,1.9741765e-05
6524,9,9,0.99999934,8,4.9582593e-07
6525,5,5,0.9999998,3,1.4593495e-07
6526,0,0,0.9999824,6,1.6159025e-05
6527,1,1,0.999921,2,7.5050055e-05
6528,2,2,0.9999998,1,1.492059e-07
6529,4,4,0.9999872,2,1.20443e-05
6530,5,5,0.9999936,8,4.32271e-06
6531,6,6,0.99999934,4,6.156241e-07
6532,0,0,0.99796355,5,0.0016513284
6533,1,1,0.99999505,7,2.4895842e-06
6534,2,2,0.99999684,7,2.7359606e-06
6535,3,3,0.9999996,5,2.2243462e-07
6536,4,4,0.99999934,8,4.6305925e-07
6537,5,5,0.9999997,9,1.731583e-07
6538,6,6,0.99953693,4,0.0002172323
6539,7,7,0.99997014,9,1.1894347e-05
6540,1,1,0.99937385,8,0.00030266555
6541,2,2,0.9999998,3,5.1105406e-08
6542,3,3,0.9999259,7,6.17242e-05
6543,4,4,0.99976873,2,0.00023126688
6544,5,5,0.9999772,3,2.1886262e-05
6545,1,1,0.99993104,2,4.9099268e-05
6546,0,0,0.9998715,8,5.3951517e-05
6547,4,4,0.99999696,8,2.0423897e-06
6548,5,5,0.99999756,3,2.3786442e-06
6549,6,6,0.99999577,4,3.4757684e-06
6550,6,6,0.99999934,5,2.9852652e-07
6551,3,3,0.9999998,5,1.3215558e-07
6552,4,4,0.9999946,2,2.3787982e-06
6553,4,4,0.9904494,9,0.006606952
6554,2,2,0.9996642,3,0.00015568297
6555,8,8,0.9957805,7,0.002610692
6556,1,1,0.9999599,7,3.092872e-05
6557,0,0,0.99602616,2,0.0038999626
6558,6,6,0.9281406,2,0.030929387
6559,4,4,0.9989681,2,0.0010246324
6560,9,5,0.6470831,9,0.34549412
6561,7,7,0.9044136,9,0.051700514
6562,2,2,0.9998548,3,0.00014236737
6563,3,3,0.99999803,5,8.9551816e-07
6564,3,3,0.9984988,5,0.0010982523
6565,9,9,0.9986954,5,0.0009607473
6566,2,2,0.9999998,4,1.2540335e-07
6567,0,0,0.99998385,2,6.976955e-06
6568,9,9,0.9950275,5,0.0027926494
6569,3,3,0.9891144,2,0.00791399
6570,3,3,0.9996613,5,0.0002920785
6571,9,7,0.43762565,9,0.43437305
6572,1,1,0.87036186,7,0.07966903
6573,5,5,0.9997083,3,0.00029170275
6574,2,2,0.9995143,6,0.0002647324
6575,3,3,0.999507,7,0.0003444488
6576,7,7,0.5467465,1,0.3721126
6577,7,7,0.9961907,2,0.0017306609
6578,8,8,0.98484296,5,0.014842821
6579,4,4,0.9998493,2,0.000108816166
6580,0,0,0.99996537,2,2.916341e-05
6581,2,2,0.999999,7,8.530202e-07
6582,4,4,0.99999994,1,5.7339453e-09
6583,0,0,0.9999986,6,1.3059627e-06
6584,2,2,0.99938697,3,0.00043260847
6585,4,4,0.99999946,8,4.8134206e-07
6586,7,7,0.99929714,3,0.00047899975
6587,8,8,0.9999998,2,8.090883e-08
6588,0,0,0.99999756,8,1.373353e-06
6589,7,7,0.97942513,2,0.01218178
6590,0,0,0.9999637,8,3.0913125e-05
6591,6,6,0.99999946,5,5.032995e-07
6592,9,9,0.9951498,5,0.0036979145
6593,3,3,0.9999899,7,3.0490594e-06
6594,2,2,0.99999815,7,1.7353007e-06
6595,8,8,0.99999994,2,2.6126636e-09
6596,6,6,0.99993235,5,5.963982e-05
6597,0,7,0.3411166,3,0.2888892
6598,5,5,0.964656,0,0.018419225
6599,7,7,0.9941441,2,0.002403406
6600,5,5,0.9999308,3,6.854992e-05
6601,1,1,0.999988,2,8.161784e-06
6602,0,0,0.9999978,2,1.6055241e-06
6603,8,8,0.9995379,9,0.00036004864
6604,1,1,0.999999,8,4.4204964e-07
6605,6,6,0.9909017,1,0.0036912193
6606,7,7,0.9998805,3,6.025133e-05
6607,2,2,0.99999124,8,7.4699524e-06
6608,9,9,0.99613005,5,0.0037610298
6609,7,7,0.9985288,9,0.0010323591
6610,9,9,0.98992276,5,0.010075156
6611,5,5,0.9999947,8,3.2245268e-06
6612,8,8,0.9999998,2,1.2852531e-07
6613,6,6,0.99977136,0,0.00016920875
6614,2,2,0.99926734,7,0.00062821375
6615,6,6,0.9999483,5,3.8825463e-05
6616,2,2,0.99999076,3,8.753868e-06
6617,8,8,0.99986744,2,0.00013174734
6618,1,1,0.9994876,2,0.00027123996
6619,7,7,0.9999911,4,5.416288e-06
6620,5,5,0.9999979,8,1.0547104e-06
6621,0,0,0.99904746,5,0.00054198253
6622,1,1,0.9998052,7,0.00012663116
6623,1,1,0.9997592,8,0.00011040856
6624,3,3,0.999945,5,5.105602e-05
6625,8,2,0.84978294,8,0.10500451
6626,4,4,0.99979806,8,0.00016288031
6627,9,9,0.9988108,5,0.0011517679
6628,1,1,0.9999047,7,3.6243095e-05
6629,8,8,0.99999994,3,1.7682828e-08
6630,6,6,0.9999997,5,1.669604e-07
6631,8,8,0.99949986,2,0.00037536508
6632,9,9,0.9053992,5,0.09250748
6633,0,0,0.9999991,2,7.839476e-07
6634,1,1,0.99999934,7,3.9598947e-07
6635,2,2,0.99999386,3,4.2759575e-06
6636,3,3,0.99997014,8,1.669891e-05
6637,4,4,0.9996126,7,0.00022898888
6638,5,5,0.9999992,3,5.9021613e-07
6639,6,6,0.9999986,5,1.1833187e-06
6640,7,7,0.99990004,3,7.676529e-05
6641,8,8,0.99998564,6,1.10055435e-05
6642,9,9,0.99986386,5,0.00012741207
6643,0,0,0.99999255,8,7.184697e-06
6644,1,1,0.99999756,2,8.843902e-07
6645,2,2,0.9999744,8,2.3904748e-05
6646,3,3,0.9999997,5,1.998586e-07
6647,4,4,0.9999979,8,1.0610927e-06
6648,7,7,0.9995108,3,0.00045940172
6649,8,8,0.99999994,5,5.4742755e-11
6650,9,9,0.9998398,8,7.720727e-05
6651,0,8,0.9221187,0,0.061892122
6652,1,1,0.99999505,2,3.4163622e-06
6653,7,7,0.9999754,3,1.8088649e-05
6654,8,8,0.99999994,2,1.01287095e-11
6655,9,9,0.99852425,8,0.0014565927
6656,9,9,0.99992603,8,6.710529e-05
6657,8,8,0.99999994,2,2.2696616e-09
6658,9,9,0.9999959,8,2.1292874e-06
6659,8,8,0.99999994,2,4.8139114e-08
6660,4,4,0.999996,8,3.5824137e-06
6661,1,1,0.9992034,7,0.00035087077
6662,7,2,0.4726292,7,0.4328713
6663,7,7,0.9997983,3,0.00019709859
6664,3,3,0.9999984,5,1.5050011e-06
6665,3,3,0.99999994,7,4.09736e-08
6666,7,7,0.9964051,3,0.0033379893
6667,6,6,0.99977326,5,0.00017004671
6668,6,6,0.9996679,8,0.00019904994
6669,6,6,0.9997957,5,0.00016328321
6670,1,1,0.99999803,7,6.9700076e-07
6671,9,9,0.9999811,8,1.7805341e-05
6672,0,0,0.999809,2,9.587946e-05
6673,1,1,0.9999849,7,6.232228e-06
6674,7,7,0.99944985,3,0.00043972727
6675,6,6,0.99999946,5,3.0195477e-07
6676,3,3,0.99999994,8,2.2983185e-08
6677,2,2,0.9975578,3,0.0019855225
6678,1,1,0.9999972,2,1.3214193e-06
6679,7,7,0.999991,3,7.793e-06
6680,1,1,0.9999984,7,1.2002497e-06
6681,3,3,0.99999624,5,3.0249005e-06
6682,9,9,0.9999822,3,9.89582e-06
6683,1,1,0.9999992,7,2.9955717e-07
6684,7,7,0.99976563,2,0.00013032935
6685,6,6,0.9999986,5,7.28121e-07
6686,8,8,0.99999994,2,7.0737416e-09
6687,4,4,0.9999991,8,5.098788e-07
6688,1,1,0.9954876,2,0.004408468
6689,4,4,0.99997896,7,1.3122561e-05
6690,3,3,0.99999994,5,9.604347e-09
6691,6,6,0.99993914,8,4.3277978e-05
6692,9,9,0.9999755,8,1.4791954e-05
6693,6,6,0.9999842,5,8.786514e-06
6694,1,1,0.9990802,2,0.00086748746
6695,4,4,0.99996287,7,2.398293e-05
6696,4,4,0.99999946,7,3.8112933e-07
6697,7,7,0.99911654,3,0.0007528156
6698,2,2,0.99999994,8,2.270428e-09
6699,4,4,0.99999946,2,2.2711936e-07
6700,4,4,0.9986892,6,0.00060674874
6701,0,0,0.99999696,2,1.8097986e-06
6702,1,1,0.9999648,2,1.898424e-05
6703,2,2,0.9999977,7,1.9249994e-06
6704,3,3,0.9999984,5,9.729257e-07
6705,4,4,0.99999994,8,1.31332945e-08
6706,5,5,0.9996928,3,0.00022171644
6707,6,6,0.9999985,4,8.5548993e-07
6708,7,7,0.99758065,2,0.0021896514
6709,8,8,0.99999386,6,4.5241914e-06
6710,9,9,0.918206,8,0.081647575
6711,0,0,0.9999986,2,6.828704e-07
6712,1,1,0.9999762,2,1.978321e-05
6713,2,2,0.9999997,3,2.2727065e-07
6714,3,3,0.9999998,5,9.4479674e-08
6715,4,4,0.99999803,8,1.5673487e-06
6716,5,5,0.9999941,3,2.776683e-06
6717,6,6,0.99999636,5,3.1879408e-06
6718,9,9,0.993619,8,0.0055496464
6719,0,0,0.99946916,2,0.00052859134
6720,1,1,0.99978113,2,0.00019866151
6721,2,2,0.9999915,7,7.886655e-06
6722,3,3,0.99995834,5,3.9257342e-05
6723,4,4,0.999986,8,1.1558689e-05
6724,7,7,0.99958557,2,0.00017792436
6725,8,8,0.99998933,2,4.5079855e-06
6726,1,1,0.99996084,2,2.7069544e-05
6727,3,3,0.99999994,5,1.1385034e-08
6728,5,5,0.9998026,3,0.00019725965
6729,1,1,0.9999986,2,9.4771536e-07
6730,7,7,0.9999811,2,7.882949e-06
6731,7,7,0.99970675,3,0.00017935013
6732,2,2,0.99998707,7,8.71295e-06
6733,1,1,0.99867463,2,0.001298461
6734,4,4,0.99997646,8,2.3452005e-05
6735,8,8,0.9999973,5,2.2631964e-06
6736,3,3,0.9999996,5,3.620622e-07
6737,4,4,0.99992746,6,3.493041e-05
6738,4,4,0.99999136,8,8.3886725e-06
6739,3,3,0.9999983,8,1.1800626e-06
6740,9,9,0.9762892,8,0.017850708
6741,7,7,0.99998945,2,6.280471e-06
6742,4,4,0.99999994,2,2.9119487e-08
6743,1,1,0.996945,2,0.002998929
6744,2,2,0.99946296,8,0.00052841264
6745,3,3,0.99975204,5,0.00024678276
6746,5,5,0.9999501,8,2.6857982e-05
6747,9,9,0.99989897,8,7.700513e-05
6748,1,1,0.99999887,4,3.6817448e-07
6749,6,6,0.9997065,5,0.00028878456
6750,0,0,0.9999804,9,1.3226132e-05
6751,1,1,0.99997014,2,2.6926024e-05
6752,0,0,0.9999954,2,4.4192393e-06
6753,0,0,0.9999756,6,1.3613648e-05
6754,2,2,0.99999946,7,4.5528023e-07
6755,8,8,0.99843955,9,0.001382657
6756,7,7,0.99010676,9,0.0073350365
6757,1,1,0.99999946,4,2.2943766e-07
6758,1,1,0.9967651,2,0.0032002833
6759,4,4,0.9995995,2,0.0002457384
6760,0,0,0.9999792,2,1.6349542e-05
6761,4,4,0.99999076,8,6.340849e-06
6762,7,7,0.99412423,2,0.0043294346
6763,3,3,0.99999267,5,7.1080676e-06
6764,6,6,0.9990815,5,0.0008306747
6765,8,8,0.99999315,6,6.0996363e-06
6766,0,0,0.99998623,2,1.3386239e-05
6767,3,3,0.9999998,5,1.669442e-07
6768,7,7,0.99212456,2,0.007585067
6769,4,4,0.99696815,8,0.0029940947
6770,0,0,0.9999971,2,2.8316538e-06
6771,6,6,0.9998312,4,0.00012324374
6772,9,9,0.99995774,4,2.438319e-05
6773,2,2,0.9999997,3,2.0157525e-07
6774,6,6,0.99992067,5,4.937707e-05
6775,5,5,0.99999315,9,3.6484469e-06
6776,8,8,0.9999998,6,4.3143636e-08
6777,6,6,0.9999971,5,1.941601e-06
6778,9,9,0.999799,8,0.00020001977
6779,0,0,0.9999983,2,1.5634123e-06
6780,4,4,0.9985369,8,0.00080299407
6781,0,0,0.9991533,4,0.00067280955
6782,6,6,0.999924,5,6.314614e-05
6783,1,1,0.9835466,2,0.010844993
6784,9,9,0.9966609,8,0.0028771635
6785,2,2,0.99999374,7,3.0396004e-06
6786,0,0,0.9999966,2,2.8623601e-06
6787,9,9,0.999779,8,0.00016885136
6788,5,5,0.9966785,8,0.003305026
6789,1,1,0.9999996,4,2.0636607e-07
6790,3,3,0.9999954,5,3.3987208e-06
6791,7,7,0.99938965,2,0.00040812828
6792,6,6,0.99998564,5,1.21385265e-05
6793,9,9,0.9999251,8,5.910725e-05
6794,3,3,0.9999998,5,1.0999959e-07
6795,0,0,0.99999934,2,5.073083e-07
6796,2,2,0.999846,7,9.3702976e-05
6797,2,2,0.9999706,7,2.4512765e-05
6798,0,0,0.9999984,6,1.4329711e-06
6799,1,1,0.9999905,8,4.9277987e-06
6800,2,2,0.99999434,1,5.549828e-06
6801,3,3,0.99999565,5,3.9334336e-06
6802,4,4,0.9999997,8,1.5339863e-07
6803,5,5,0.99999994,3,3.4261358e-09
6804,6,6,0.99999994,5,1.2084797e-08
6805,7,7,0.9992565,2,0.00043372987
6806,8,8,0.9999959,2,2.2348179e-06
6807,9,9,0.99514526,8,0.0048110792
6808,0,0,0.99999446,6,5.145922e-06
6809,1,1,0.99993473,7,3.4033586e-05
6810,2,2,0.99999994,1,4.050219e-08
6811,3,3,0.999996,5,3.8516287e-06
6812,4,4,0.99996215,7,3.7374404e-05
6813,5,5,0.99999875,8,7.914277e-07
6814,6,6,0.9999997,5,2.1622483e-07
6815,7,7,0.9999915,2,4.1414387e-06
6816,8,8,0.99999994,6,1.8487059e-09
6817,9,9,0.9887849,8,0.011187018
6818,0,0,0.9999836,2,7.393712e-06
6819,1,1,0.99999386,8,4.5338925e-06
6820,2,2,0.9999985,1,1.1989056e-06
6821,3,3,0.9999967,5,3.2273574e-06
6822,4,4,0.9999997,2,1.3430419e-07
6823,5,5,0.99999994,3,4.5633303e-08
6824,6,6,0.99999994,5,9.163255e-09
6825,7,7,0.99994534,3,3.5227273e-05
6826,8,8,0.99999994,2,3.7603147e-08
6827,9,9,0.9997792,8,0.00012444908
6828,2,2,0.99999994,1,3.2130075e-08
6829,1,1,0.9999786,7,1.2062279e-05
6830,7,7,0.9997797,2,0.00019831464
6831,2,2,0.99999994,1,1.1760648e-08
6832,5,5,0.9999996,9,2.3760926e-07
6833,0,0,0.9999873,9,1.0683021e-05
6834,8,8,0.99999994,3,2.7509737e-08
6835,0,0,0.9996225,9,0.00018280424
6836,2,2,0.99999994,0,2.3648296e-08
6837,7,7,0.99914503,2,0.00079779513
6838,8,8,0.99999994,3,2.8006875e-08
6839,8,8,0.9999979,3,2.0772034e-06
6840,3,3,0.99977684,2,0.00020902099
6841,0,0,0.99961776,2,0.00037687077
6842,6,6,0.9999998,5,8.136428e-08
6843,0,0,0.9999952,5,3.0557474e-06
6844,2,2,0.9999998,1,6.69721e-08
6845,7,7,0.9980655,2,0.0015608625
6846,6,6,0.99999994,5,3.365938e-08
6847,6,6,0.99881345,4,0.0011817671
6848,1,1,0.99997646,8,1.3398164e-05
6849,2,2,0.99999946,1,4.867759e-07
6850,8,8,0.99999994,2,2.097704e-10
6851,8,8,0.99999994,3,2.6583626e-08
6852,7,7,0.9973703,2,0.0017044558
6853,7,7,0.9983448,2,0.0010286538
6854,4,4,0.9999971,7,2.0990851e-06
6855,7,7,0.9999997,9,2.2890444e-07
6856,7,7,0.9994396,2,0.00051259605
6857,3,3,0.99999577,5,4.2027136e-06
6858,7,7,0.99976707,9,0.00011831124
6859,4,4,0.99999887,8,7.2681206e-07
6860,5,5,0.99999994,3,2.943447e-09
6861,4,4,0.99999994,8,5.4707294e-10
6862,3,3,0.999999,5,9.401441e-07
6863,3,3,0.99999744,5,2.5294441e-06
6864,8,8,0.99999994,3,2.0074568e-08
6865,4,4,0.9999998,5,9.469147e-08
6866,5,5,0.99999994,3,1.530222e-08
6867,4,4,0.9987541,8,0.0011956342
6868,1,1,0.9999986,8,5.1585937e-07
6869,1,1,0.9999793,8,6.868154e-06
6870,9,9,0.9998739,4,7.270803e-05
6871,7,7,0.9992788,2,0.0006905305
6872,4,4,0.99986434,2,8.211571e-05
6873,3,3,0.99999934,5,5.5438545e-07
6874,7,7,0.99967086,2,0.0002044826
6875,3,3,0.99999994,5,4.887377e-09
6876,3,3,0.9999991,5,8.331012e-07
6877,0,0,0.9999984,9,7.49964e-07
6878,2,2,0.9999276,1,6.0277784e-05
6879,5,5,0.99999994,8,1.5488172e-09
6880,5,5,0.99999803,9,1.8831012e-06
6881,6,6,0.99999994,5,1.0335388e-09
6882,3,3,0.99999994,5,1.8893738e-08
6883,1,1,0.9955642,2,0.0022883108
6884,5,5,0.99999994,9,4.1406956e-08
